   2692.14  24899.0
   2693.14  17311.0
   2694.14  8194.00
   2695.14 -1881.00
   2696.14 -12193.0
   2697.14 -21565.0
   2698.14 -29034.0
   2699.14 -33824.0
   2700.14 -35408.0
   2701.14 -33607.0
   2702.14 -28303.0
   2703.14 -20459.0
   2704.14 -11229.0
   2705.14 -944.000
   2706.14  9652.00
   2707.14  19381.0
   2708.14  27331.0
   2709.14  33041.0
   2710.14  35700.0
   2711.14  34588.0
   2712.14  30005.0
   2713.14  22225.0
   2714.14  11865.0
   2715.14  440.000
   2716.14 -10992.0
   2717.14 -21735.0
   2718.14 -30666.0
   2719.14 -36908.0
   2720.14 -40041.0
   2721.14 -39664.0
   2722.14 -35669.0
   2723.14 -28508.0
   2724.14 -18767.0
   2725.14 -7346.00
   2726.14  4614.00
   2727.14  16224.0
   2728.14  26029.0
   2729.14  32654.0
   2730.14  35698.0
   2731.14  35004.0
   2732.14  30842.0
   2733.14  23944.0
   2734.14  14951.0
   2735.14  4406.00
   2736.14 -6767.00
   2737.14 -17092.0
   2738.14 -25443.0
   2739.14 -31293.0
   2740.14 -34380.0
   2741.14 -34808.0
   2742.14 -32488.0
   2743.14 -27177.0
   2744.14 -19312.0
   2745.14 -9570.00
   2746.14  1127.00
   2747.14  11452.0
   2748.14  20411.0
   2749.14  26963.0
   2750.14  30421.0
   2751.14  30586.0
   2752.14  27223.0
   2753.14  20979.0
   2754.14  12628.0
   2755.14  2945.00
   2756.14 -6720.00
   2757.14 -15672.0
   2758.14 -22820.0
   2759.14 -27243.0
   2760.14 -29763.0
   2761.14 -30232.0
   2762.14 -27555.0
   2763.14 -21886.0
   2764.14 -14141.0
   2765.14 -5315.00
   2766.14  3642.00
   2767.14  11816.0
   2768.14  18664.0
   2769.14  24017.0
   2770.14  26952.0
   2771.14  26348.0
   2772.14  22260.0
   2773.14  15227.0
   2774.14  6093.00
   2775.14 -3930.00
   2776.14 -13675.0
   2777.14 -21680.0
   2778.14 -26754.0
